"COMP","DATE","TIME","SEEDLING","SPECIES","HEIGHT","dia/ht","DEAD_ALIVE","BAS_DIA_1_mm","BAS_DIA_2_mm","LAST_YR_GR_cm","MINUS_1_GR_cm","MINUS_2_GR_cm","PERC_NEEDLES","NEEDLE_COLOR","BLACK DOTS","BARK","BUDS","Growing?","SUPPRESSED","NOTES","got it","MECH_DAMAGE","PATH_DAMAGE","Practice","Tops cut?","photo checked in lab?","thrown_out","Notes","Cut_at_bottom","DEAD","BAS_DIA_AVE","PAIR","exclude_reason","mateless","ht1","ht2","ht3","ht4","gr1","gr2","gr3","death_year","gr_rel_ave","log10_gr_rel_ave","log_gr_rel_ave"
180,2017-08-23,"0.55555555555555558","111","ABCO",38,0.234210526315789,"DEAD",9,8.9,4.3,2.7,4.9,"80","red","no","cracking 20%","intact","yes","yes",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",8.95,"111",NA,0,38,33.7,31,26.1,0.127596439169139,0.0870967741935484,0.187739463601533,2016,0.107346606681344,-0.969211679433228,-2.23169236501867
180,2017-08-16,"0.58194444444444438","115","PIPO",29,0.172413793103448,"DEAD",5,5,1,1.8,2.9,"50","greyish brown",NA,"intact","intact","mid 2017 or 2016","YES","some data in Diana Wahl notebook","1",NA,"0",NA,"1","1","0",NA,NA,"1",5,"115",NA,0,29,28,26.2,23.3,0.0357142857142857,0.0687022900763359,0.124463519313305,2016,0.0522082878953108,-1.28226054869334,-2.95251402475565
180,2017-08-16,"0.64166666666666672","117","ABCO",71,0.125352112676056,"DEAD",8.9,8.9,12,14.8,13.5,"95","red to light brown",NA,"intact","intact","NO","YES","some data in Diana Wahl notebook; after 2017 growth","1",NA,"0",NA,"1","1","0",NA,NA,"1",8.9,"117",NA,0,71,59,44.2,30.7,0.203389830508475,0.334841628959276,0.439739413680782,2016,0.269115729733875,-0.570060917111849,-1.31261376984026
180,2017-08-16,"0.58402777777777781","118","PIPO",72,0.0833333333333333,"DEAD",5.9,6,0.5,4.4,4.7,"70","orangish to grayish brown",NA,"intact","intact","mid 2017 or 2016","YES","some data in Diana Wahl notebook","1",NA,"0",NA,NA,NA,"0",NA,NA,"1",5.95,"118",NA,0,72,71.5,67.1,62.4,0.00699300699300699,0.0655737704918034,0.0753205128205129,2016,0.0362833887424052,-1.44029215812245,-3.31639525284899
180,2017-08-16,"0.59236111111111112","120","ABCO",60,0.166666666666667,"DEAD",10.5,10,3.7,6.7,2,"0.1","grey",NA,"starting to crack","intact","before 2017 growth","YES","some data in Diana Wahl notebook","1",NA,"0",NA,NA,NA,"0",NA,NA,"1",10.25,"120",NA,0,60,56.3,49.6,47.6,0.0657193605683837,0.13508064516129,0.0420168067226891,2015,0.0657193605683837,-1.18230667078435,-2.72236171549546
180,2017-08-16,"0.61597222222222225","121","PIPO",16,0.21875,"DEAD",3.5,3.5,0.6,2.1,4.7,"70","light brown",NA,"intact","intact","after 2017 growth","YES","some data in Diana Wahl notebook","1",NA,"0",NA,NA,NA,"0",NA,NA,"1",3.5,"121",NA,0,16,15.4,13.3,8.6,0.0389610389610389,0.157894736842105,0.546511627906977,2015,0.0389610389610389,-1.40936947045282,-3.24519313318557
180,2017-08-16,"0.61319444444444449","122","PIPO",37,0.194594594594595,"DEAD",7.9,7.2,2.8,4.6,7.7,"50","light brown",NA,"intact","intact","yes","YES","some data in Diana Wahl notebook","1",NA,"0",NA,"1","1","0",NA,NA,"1",7.55,"122",NA,0,37,34.2,29.6,21.9,0.0818713450292397,0.155405405405405,0.351598173515982,2016,0.118638375217323,-0.925774809712168,-2.13167527631264
180,2017-08-16,"0.65416666666666667","123","PIPO",47,0.163829787234043,"DEAD",7.5,7.7,3.9,4.2,7.3,"20","light brown",NA,"intact","intact","before 2017","YES","some data in Diana Wahl notebook","1",NA,"0",NA,"1","1","0",NA,NA,"1",7.6,"123",NA,0,47,43.1,38.9,31.6,0.0904872389791183,0.107969151670951,0.231012658227848,2015,0.0904872389791183,-1.04341266313423,-2.4025464439741
180,2017-08-16,"0.40625","124","PIPO",64,0.13125,"DEAD",8.3,8.4,2,2.2,4.2,"60","orangish to grayish brown",NA,"intact","missing","mid 2016 or 2017","YES","some data in Diana Wahl notebook","1",NA,"0",NA,"1","1","0",NA,NA,"1",8.35,"124",NA,0,64,62,59.8,55.6,0.032258064516129,0.0367892976588629,0.0755395683453238,2015,0.032258064516129,-1.49136169383427,-3.43398720448515
180,2017-08-16,"0.59861111111111109","125","PIPO",77,0.137662337662338,"DEAD",11.7,10.6,2.5,3.1,5.9,"10","light brown",NA,"intact","burst","Yes","YES","some data in Diana Wahl notebook; early 2016 or 2017","1",NA,"0",NA,"1","1","0",NA,NA,"1",11.15,"125",NA,0,77,74.5,71.4,65.5,0.0335570469798658,0.0434173669467786,0.0900763358778627,2015,0.0335570469798658,-1.47421626407626,-3.39450839351136
180,2017-08-22,"0.34236111111111112","127","ABCO",16,0.18125,"DEAD",3,2.9,0.4,2.5,4.3,"99","reddish tan with some light green","no","intact","not formed yet","YES","Y",NA,"yes",NA,"0",NA,"1","1","0",NA,NA,"1",2.95,"127",NA,0,16,15.6,13.1,8.8,0.0256410256410257,0.190839694656489,0.488636363636363,2017,0.235039027977959,-0.628860017608454,-1.4480037021252
180,2017-08-22,"0.35972222222222222","128","ABCO",72,0.177777777777778,"DEAD",13,12.8,4.8,8.1,6.1,"1","gray","yes","cracking over 15 cm","partial","NO","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",12.9,"128",NA,0,72,67.2,59.1,53,0.0714285714285714,0.137055837563452,0.115094339622642,2015,0.0714285714285714,-1.14612803567824,-2.63905732961526
180,2017-08-22,"0.36319444444444443","129","ABCO",45,0.204444444444444,"DEAD",9.3,9.2,1.9,4.6,3.1,"2","tan","yes","intact","partial","no","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",9.25,"129",NA,0,45,43.1,38.5,35.4,0.0440835266821345,0.11948051948052,0.0875706214689266,2015,0.0440835266821345,-1.3557236692079,-3.12166911093731
180,2017-08-22,"0.3666666666666667","130","ABCO",39,0.205128205128205,"DEAD",7.7,8,11.2,0.7,6,"1","gray","yes","crackng everywhere, missing from 8 cm","partial","YES","yes",NA,NA,NA,"?",NA,"1","1","0",NA,NA,"1",7.85,"130",NA,0,39,27.8,27.1,21.1,0.402877697841727,0.025830258302583,0.28436018957346,2015,0.402877697841727,-0.394826773247895,-0.909122242395543
180,2017-08-22,"0.35833333333333334","131","ABCO",76,0.180263157894737,"DEAD",13.5,13.7,5,13.6,11.5,"90","red","no","intact","intact","yes","yes",NA,"yes",0,"0","0","1","1","0",NA,NA,"1",13.6,"131",NA,0,76,71,57.4,45.9,0.0704225352112676,0.236933797909408,0.250544662309368,2016,0.153678166560338,-0.813387829415741,-1.87289469083547
180,2017-08-22,"0.38263888888888892","132","ABCO",60,0.146666666666667,"DEAD",9.6,8.8,1.2,6.4,6.1,"95","red","no","intact","intact","NO","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",9.2,"132",NA,0,60,58.8,52.4,46.3,0.0204081632653062,0.122137404580153,0.131749460043197,2017,0.0914316759628851,-1.03890331944503,-2.39216329641616
180,2017-08-23,"0.3840277777777778","137","ABCO",73,0.164383561643836,"DEAD",12.7,12,0.6,11.5,10.4,"95","red","no","intact","intact","yes","yes",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",12.35,"137",NA,0,73,72.4,60.9,50.5,0.00828729281767948,0.188834154351396,0.205940594059406,2017,0.134354013742827,-0.871749354758735,-2.00727706909464
180,2017-08-17,"0.66249999999999998","139","ABCO",69,0.13768115942029,"DEAD",9.6,9.5,8.7,8.3,8,"99","red","NO","intact","intact","NOT GROWING","YES",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",9.55,"139",NA,0,69,60.3,52,44,0.144278606965174,0.159615384615385,0.181818181818182,2017,0.16190405779958,-0.790742266392505,-1.82075135499571
180,2017-08-22,"0.44097222222222227","141","ABCO",56,0.257142857142857,"DEAD",14.5,14.4,3.2,12.1,9.2,"1","tan","yes","intact","intact","no","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",14.45,"141",NA,0,56,52.8,40.7,31.5,0.0606060606060607,0.297297297297297,0.292063492063492,2015,0.0606060606060607,-1.21748394421391,-2.80336038090653
180,2017-08-16,"0.60138888888888897","142","PIPO",64,0.1578125,"DEAD",10.1,10.1,3.3,6.6,9.8,"20","orangish to grayish brown",NA,"intact","intact","mid 2017 or 2016","YES","some data in Diana Wahl notebook","1",NA,"0",NA,"1","1","0",NA,NA,"1",10.1,"142",NA,0,64,60.7,54.1,44.3,0.0543657331136738,0.121996303142329,0.221218961625282,2016,0.0881810181280014,-1.05462489116608,-2.42836355309948
180,2017-08-16,"0.65902777777777777","144","PIPO",43,0.169767441860465,"DEAD",7.1,7.3,1.6,2.9,5.2,"30","light brown",NA,"intact","intact","yes","YES","some data in Diana Wahl notebook","1",NA,"0",NA,NA,"1","0",NA,NA,"1",7.2,"144",NA,0,43,41.4,38.5,33.3,0.0386473429951691,0.0753246753246753,0.156156156156156,2016,0.0569860091599222,-1.24423175644102,-2.86494949461088
180,2017-08-17,"0.35","150","PIPO",67,0.17910447761194,"DEAD",11.5,12,4.1,8.2,8.2,"0","unk",NA,"cracking 15%","not intact","before 2017","YES",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",11.75,"150",NA,0,67,62.9,54.7,46.5,0.0651828298887123,0.149908592321755,0.176344086021505,2015,0.0651828298887123,-1.18586678872553,-2.73055918999613
180,2017-08-17,"0.37291666666666667","151","PIPO",91,0.12967032967033,"DEAD",12.2,11.8,3.3,5.4,11.6,"95","reddish tan","YES","intact","intact","No","YES",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",12,"151",NA,0,91,87.7,82.3,70.7,0.0376282782212086,0.0656136087484812,0.164073550212164,2016,0.0516209434848449,-1.28717406204482,-2.96382780735299
180,2017-08-17,"0.36249999999999999","152","PIPO",56,0.169642857142857,"DEAD",8.9,9.5,2.8,3.8,5.1,"85","reddish tan","YES","intact","partial","GROWING","YES",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",9.2,"152",NA,0,56,53.2,49.4,44.3,0.0526315789473684,0.0769230769230769,0.115124153498871,2017,0.0815596031231055,-1.08852489620759,-2.50642119936048
180,2017-08-17,"0.37152777777777779","153","PIPO",52,0.173076923076923,"DEAD",9.5,9,4.8,7.2,5.1,"90","reddish tan",NA,"intact","intact, bursting","NOT GROWING","YES",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",9.25,"153",NA,0,52,47.2,40,34.9,0.101694915254237,0.18,0.146131805157593,2016,0.140847457627119,-0.851250987858033,-1.96007783503836
180,2017-08-17,"0.39791666666666664","154","PIPO",47,0.127659574468085,"DEAD",6.2,6,3.3,6.2,8.8,"50","grayish tan","YES","intact","not intact","NOT GROWING","YES",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",6.1,"154",NA,0,47,43.7,37.5,28.7,0.0755148741418764,0.165333333333333,0.306620209059233,2015,0.0755148741418764,-1.12196749709253,-2.58342563362911
180,2017-08-17,"0.45208333333333334","157","PIPO",47,0.174468085106383,"DEAD",8.5,8.2,6.6,7.3,8,"95","orangish tan","NO","intact","intact","NOT GROWING","YES",NA,"y",NA,"0",NA,NA,"1","0",NA,NA,"1",8.35,"157",NA,0,47,40.4,33.1,25.1,0.163366336633663,0.220543806646526,0.318725099601594,2016,0.191955071640095,-0.716800408911464,-1.65049393621157
180,2017-08-17,NA,"158","PIPO",43,0.197674418604651,"DEAD",8.2,8.5,3,3.3,5.5,"95","gray tan","YES","intact","intact","GROWING","YES",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",8.35,"158",NA,0,43,40,36.7,31.2,0.075,0.0899182561307901,0.176282051282051,2016,0.082459128065395,-1.0837612618023,-2.49545252579039
180,2017-08-17,"0.45069444444444445","159","PIPO",31,0.183870967741935,"DEAD",5.7,5.7,1.3,2.7,4.3,"50","light brown","YES","intact","intact","GROWING","YES",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",5.7,"159",NA,0,31,29.7,27,22.7,0.0437710437710438,0.1,0.18942731277533,2016,0.0718855218855219,-1.14335856995617,-2.63268039912807
180,2017-08-17,"0.66666666666666663","160","PIPO",71,0.26056338028169,"DEAD",19.5,18.5,5.9,8.5,10.2,"90","orangish tan","partial","intact","intact","NO","YES",NA,"y",NA,"minor,maybe",NA,"1","1","0",NA,NA,"1",19,"160",NA,0,71,65.1,56.6,46.4,0.0906298003072198,0.15017667844523,0.219827586206897,2016,0.120403239376225,-0.919361828491036,-2.11690884135121
180,2017-08-21,"0.73888888888888893","161","ABCO",52,0.176923076923077,"DEAD",9.1,9.2,3.3,0.4,5.4,"90","red-tan","no","breaking bottom ten cm","partial","yes","Y",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",9.15,"161",NA,0,52,48.7,48.3,42.9,0.0677618069815194,0.00828157349896477,0.125874125874126,2017,0.0673058354515367,-1.17194728058233,-2.69850833804377
180,2017-08-21,"0.78472222222222221","163","PIPO",58,0.146551724137931,"DEAD",8.7,8.5,9.5,9.4,10.7,"95","red-tan","partial","intact","intact","NO","Y",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",8.6,"163",NA,0,58,48.5,39.1,28.4,0.195876288659794,0.240409207161125,0.376760563380282,2016,0.21814274791046,-0.6612592204256,-1.52260562355685
180,2017-08-22,"0.4381944444444445","164","PIPO",30,0.133333333333333,"DEAD",3.8,4,1.3,5.2,2.3,"40","grey","yes","intact","partial","yes","yes",NA,"yes",NA,"0",NA,"1","1","0",NA,NA,"1",3.9,"164",NA,0,30,28.7,23.5,21.2,0.0452961672473868,0.221276595744681,0.108490566037736,2015,0.0452961672473868,-1.34393854442716,-3.09453285829808
180,2017-08-22,"0.44305555555555554","165","PIPO",41,0.195121951219512,"DEAD",8.1,8,2.2,3.5,6.1,"99","tan","partial","intact","intact","yes","yes",NA,NA,0,"0",NA,"1","1","0",NA,NA,"1",8.05,"165",NA,0,41,38.8,35.3,29.2,0.0567010309278351,0.0991501416430595,0.208904109589041,2016,0.0779255862854473,-1.10831992155575,-2.5520009296426
180,2017-08-22,"0.4458333333333333","166","PIPO",57,0.131578947368421,"DEAD",7.8,7.5,2.8,5.7,9.7,"90","tan","partial","intact","intact","yes","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",7.65,"166",NA,0,57,54.2,48.5,38.8,0.051660516605166,0.117525773195876,0.25,2016,0.0845931449005212,-1.07266482907092,-2.4699020451977
380,2017-08-25,"0.50555555555555554","167","PIPO",48,0.2,"DEAD",9.6,9.6,8.5,8.4,6.5,"99","reddish tan","partial","peeling a little over 12 cm","intact","no","yes",NA,"y",NA,"0",NA,NA,NA,"0",NA,NA,"1",9.6,"167",NA,0,48,39.5,31.1,24.6,0.215189873417722,0.270096463022508,0.264227642276423,2016,0.242643168220115,-0.615031932026727,-1.41616335840007
380,2017-08-25,"0.51041666666666663","168","PIPO",13,0.230769230769231,"DEAD",2.9,3,3,1.1,1.2,"95","reddish tan","no","peeling off bottom 2 cm","intact","no","yes",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",2.95,"168",NA,0,13,10,8.9,7.7,0.3,0.123595505617977,0.155844155844156,2016,0.211797752808989,-0.674078652103101,-1.55212345583812
380,2017-08-29,"0.39999999999999997","169","ABCO",21,0.10952380952381,"DEAD",2.2,2.3,3.7,4.6,2.7,"85","light green to red or tan","no","peeling over 1cm","intact","yes","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",2.25,"169",NA,0,21,17.3,12.7,10,0.213872832369942,0.362204724409449,0.27,2017,0.282025852259797,-0.549711079697775,-1.26575653756576
380,2017-08-25,"0.48055555555555557","172","PIPO",49,0.226530612244898,"DEAD",12.6,11.1,2.1,7.2,5.9,"95","reddish tan","partial","intact","intact","yes","yes",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",11.85,"172",NA,0,49,46.9,39.7,33.8,0.0447761194029851,0.181360201511335,0.174556213017751,2017,0.133564177977357,-0.874310004381574,-2.01317318274457
380,2017-08-25,"0.48819444444444443","173","PIPO",41,0.148780487804878,"DEAD",6,6.1,5.8,2.8,5.4,"60","tan","yes","intact","intact","no","yes",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",6.05,"173",NA,0,41,35.2,32.4,27,0.164772727272727,0.0864197530864197,0.2,2016,0.125596240179573,-0.901023361344878,-2.0746829602721
380,2017-08-25,"0.56180555555555556","177","PIPO",72,0.108333333333333,"DEAD",7.6,7.8,8.6,11.3,7.5,"20","tan","yes","intact","missing","no","yes","in plot. top bent+broken, may need to be thrown out","y",NA,"0",NA,"1","1","0",NA,NA,"1",7.7,"177",NA,0,72,63.4,52.1,44.6,0.135646687697161,0.216890595009597,0.168161434977578,2015,0.135646687697161,-0.867590806638165,-1.99770165818372
380,2017-08-25,"0.58263888888888882","181","PIPO",78,0.134615384615385,"DEAD",11,10.5,7.8,13.5,7.5,"95","light green to tan","partial","intact","partial","no","yes",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",10.75,"181",NA,0,78,70.2,56.7,49.2,0.111111111111111,0.238095238095238,0.152439024390244,2017,0.167215124532198,-0.776724443381411,-1.78847412469413
380,2017-08-25,"0.48402777777777778","182","PIPO",24,0.2125,"DEAD",5.1,5.1,4,2.1,4.6,"30","grey","yes","cracking in one spot","partial","no","yes",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",5.1,"182",NA,0,24,20,17.9,13.3,0.2,0.11731843575419,0.345864661654135,2015,0.2,-0.698970004336019,-1.6094379124341
380,2017-08-25,"0.56666666666666665","186","PIPO",56,0.142857142857143,"DEAD",7.9,8,1.5,1.3,6.9,"20","grey","no","peeling over 3.6 cm","missing","yes","yes",NA,"y",NA,"0",NA,NA,"1","0",NA,NA,"1",7.95,"186",NA,0,56,54.5,53.2,46.3,0.0275229357798165,0.0244360902255639,0.14902807775378,2015,0.0275229357798165,-1.56030524322096,-3.59273559356103
380,2017-08-29,"0.56944444444444442","190","PIPO",97,0.103092783505155,"DEAD",10,10,6.1,3.7,18.5,"20","gray","unknown","loose bark over 2cm","no","unknown","yes",NA,NA,0,"0",NA,"1",NA,"0",NA,NA,"1",10,"190",NA,0,97,90.9,87.2,68.7,0.067106710671067,0.0424311926605505,0.269286754002911,2015,0.067106710671067,-1.1732340482112,-2.70147123000417
380,2017-08-29,"0.57291666666666663","191","PIPO",60,0.115,"DEAD",5.9,6.9,5.4,5.4,8.1,"50","gray","yes","intact","partial","no","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",6.4,"191",NA,0,60,54.6,49.2,41.1,0.0989010989010989,0.109756097560976,0.197080291970803,2016,0.104328598231037,-0.981596627800671,-2.26020976250705
380,2017-08-29,"0.52847222222222223","192","ABCO",56,0.201785714285714,"DEAD",10.3,11.3,4.8,9.4,6.9,"99","red","no","intact","intact","no","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",10.8,"192",NA,0,56,51.2,41.8,34.9,0.0937499999999999,0.22488038277512,0.197707736389685,2016,0.15931519138756,-0.797742810380739,-1.83687070322587
380,2017-08-30,"0.37152777777777773","193","ABCO",19,0.142105263157895,"DEAD",2.8,2.7,2.4,3,1.9,"99","red","no","intact","intact","NO","yes",NA,"y",NA,NA,NA,"1","1","0",NA,NA,"1",2.75,"193",NA,0,19,16.6,13.6,11.7,0.144578313253012,0.220588235294118,0.162393162393162,2016,0.182583274273565,-0.738539008967079,-1.70054891264219
380,2017-08-30,"0.4381944444444445","196","PIPO",75,0.136,"DEAD",10.6,10.2,5.1,8.9,5.6,"0","n/a","n/a","flaked off over 1 cm","missing","unknown","yes",NA,"y",NA,NA,NA,"1","1","0",NA,NA,"1",10.4,"196",NA,0,75,69.9,61,55.4,0.0729613733905578,0.145901639344262,0.101083032490975,2015,0.0729613733905578,-1.13690699964775,-2.61782510950949
380,2017-08-30,"0.45763888888888887","197","ABCO",58,0.172413793103448,"DEAD",9.3,10,3.9,6.9,24.7,"1","grey","yes","cracking at base and on some branches","partial","no","yes",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",9.65,"197",NA,0,58,54.1,47.2,22.5,0.0720887245841035,0.146186440677966,1.09777777777778,2015,0.0720887245841035,-1.14213265808007,-2.62985763271684
380,2017-08-30,"0.46458333333333335","198","ABCO",35,0.188571428571429,"DEAD",6.5,6.6,1.1,7.5,2.8,"99","red","no","intact","not formed; new growth intact","yes","yes",NA,"y",NA,NA,NA,"1","1","0",NA,NA,"1",6.55,"198",NA,0,35,33.9,26.4,23.6,0.032448377581121,0.284090909090909,0.11864406779661,2017,0.145061118156213,-0.838448979244314,-1.93060012084403
380,2017-08-30,"0.4909722222222222","199","ABCO",45,0.253333333333333,"DEAD",10.5,11.4,1.7,3.4,6.6,"90","red","partial","intact","not formed; new growth intact","yes","yes","vertical growth not started in mostrecent season","y",NA,NA,NA,"1","1","0",NA,NA,"1",10.95,"199",NA,0,45,43.3,39.9,33.3,0.0392609699769054,0.0852130325814536,0.198198198198198,2016,0.0622370012791795,-1.20595134081398,-2.77680558023446
380,2017-08-30,"0.51180555555555551","200","PIPO",19,0.210526315789474,"DEAD",3.9,4,1.6,4.2,2.5,"95","tan","no","intact","intact","no","yes",NA,"y",NA,NA,NA,"1","1","0",NA,NA,"1",3.95,"200",NA,0,19,17.4,13.2,10.7,0.0919540229885058,0.318181818181818,0.233644859813084,2016,0.205067920585162,-0.688102272359553,-1.58441403479044
380,2017-08-30,"0.50763888888888886","201","ABCO",65,0.187692307692308,"DEAD",12.2,12.2,0.5,1.2,8,"99","light green to orange","partial","intact","not formed; new growth intact","yes","yes",NA,"y",0,"0",NA,"1","1","0",NA,NA,"1",12.2,"201",NA,0,65,64.5,63.3,55.3,0.00775193798449612,0.018957345971564,0.144665461121157,2017,0.0571249150257392,-1.24317443294188,-2.86251491728329
380,2017-08-30,"0.55208333333333337","202","PIPO",22,0.163636363636364,"DEAD",3.5,3.6,5.6,6.5,4.5,"85","grayish tan","yes","intact","missing/not intact","no","yes",NA,"y",NA,NA,NA,"1","1","0",NA,NA,"1",3.55,"202",NA,0,22,16.4,9.9,5.4,0.341463414634146,0.656565656565657,0.833333333333334,2016,0.499014535599902,-0.301886803797678,-0.695120054196152
380,2017-08-30,"0.62777777777777777","203","ABCO",20,0.15,"DEAD",2.8,3,4.2,2.3,0.9,"95","red","no","intact","intact","no","yes",NA,"y",NA,NA,NA,"1","1","0",NA,NA,"1",2.9,"203",NA,0,20,15.8,13.5,12.6,0.265822784810127,0.17037037037037,0.0714285714285715,2016,0.218096577590248,-0.661351149393018,-1.52281729782684
380,2017-08-30,"0.62638888888888888","204","PIPO",34,0.132352941176471,"DEAD",5,4.5,1.5,1.2,4.4,"5","gray","yes","intact","intact","yes","yes",NA,"y",NA,NA,NA,"1","1","0",NA,NA,"1",4.75,"204",NA,0,34,32.5,31.3,26.9,0.0461538461538462,0.0383386581469648,0.163568773234201,2015,0.0461538461538462,-1.33579210192319,-3.07577498122753
380,2017-08-30,"0.62847222222222221","205","PIPO",35,0.105714285714286,"DEAD",3.5,3.7,3.6,4,3.7,"95","orange","no","intact","intact","no","yes",NA,"y",NA,NA,NA,"1","1","0",NA,NA,"1",3.6,"205",NA,0,35,31.4,27.4,23.7,0.114649681528662,0.145985401459854,0.156118143459916,2016,0.130317541494258,-0.884997121805354,-2.03778118001164
380,2017-08-30,"0.65416666666666667","206","ABCO",100,0.149,"DEAD",13.9,14.9,0.8,7.1,10.4,"3","gray","yes","cracked in 2 places","partial","unknown","yes","pitching and may not be viable sample; threw away backup in lab","y",NA,"on the border of having beetles - maybe delete",NA,"1","1","0",NA,NA,"1",14.4,"206",NA,0,100,99.2,92.1,81.7,0.00806451612903223,0.0770901194353962,0.127294981640147,2015,0.00806451612903223,-2.09342168516224,-4.82028156560504
380,2017-08-31,"0.34236111111111112","207","ABCO",33,0.215151515151515,"DEAD",6.9,7.1,6.7,3.8,1.3,"95","red","no","intact","intact","no","yes",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",7,"207",NA,0,33,26.3,22.5,21.2,0.254752851711027,0.168888888888889,0.0613207547169812,2016,0.211820870299958,-0.674031251926501,-1.55201431289808
380,2017-08-31,"0.37083333333333335","208","ABCO",19,0.205263157894737,"DEAD",3.9,3.9,0.3,1.9,1.2,"99","light green to red","no","intact","not formed; new growth intact","yes","yes",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",3.9,"208",NA,0,19,18.7,16.8,15.6,0.0160427807486631,0.113095238095238,0.0769230769230769,2017,0.068687031922326,-1.16312524978466,-2.67819486143914
380,2017-08-31,"0.36736111111111108","209","PIPO",85,0.14,"DEAD",11.5,11.9,4.1,8,1.8,"95","tan","partial","intact","not formed; new growth intact","yes","yes",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",11.7,"209",NA,0,85,80.9,72.9,71.1,0.0506798516687268,0.109739368998628,0.0253164556962025,2017,0.0619118921211858,-1.20822592308719,-2.78204299946953
380,2017-08-31,"0.56597222222222221","210","ABCO",39,0.135897435897436,"DEAD",5.3,5.3,3.1,2.7,5.5,"99","orange to tan","no","intact","intact","no","yes",NA,"y",NA,"0",NA,NA,NA,"0",NA,NA,"1",5.3,"210",NA,0,39,35.9,33.2,27.7,0.0863509749303622,0.0813253012048194,0.1985559566787,2016,0.0838381380675908,-1.07655837535021,-2.47886726681929
380,2017-08-31,"0.57986111111111105","211","ABCO",16,0.14375,"DEAD",2.4,2.3,0.7,1.9,2.5,"99","light green","no","intact","not formed; new growth intact","yes","yes",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",2.35,"211",NA,0,16,15.3,13.4,10.9,0.0457516339869281,0.141791044776119,0.229357798165138,2017,0.138966825642728,-0.857088862766403,-1.97352003877714
380,2017-08-31,"0.61736111111111114","212","ABCO",36,0.158333333333333,"DEAD",6.1,5.7,0.6,6.8,6.1,"99","red to tan","no","intact","not formed; new growth intact","yes","yes",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",5.9,"212",NA,0,36,35.4,28.6,22.5,0.0169491525423729,0.237762237762238,0.271111111111111,2017,0.175274167138574,-0.756282087875927,-1.74140386164152
380,2017-08-31,"0.63055555555555554","213","PIPO",32,0.146875,"DEAD",4.8,4.7,1.9,4.5,3.2,"0","n/a","n/a","intact","not intact","unknown","yes",NA,"y",NA,"0",NA,"1","1","0",NA,NA,"1",4.75,"213",NA,0,32,30.1,25.6,22.4,0.0631229235880398,0.17578125,0.142857142857143,2015,0.0631229235880398,-1.19981289464101,-2.76267128558244
180,2017-09-07,"0.58402777777777781","215","ABCO",21,0.180952380952381,"DEAD",4.1,3.8,1.7,1.8,2.4,"50","red","no","cracking in one spot near base","intact","no","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",3.95,"215",NA,0,21,19.3,17.5,15.1,0.0880829015544041,0.102857142857143,0.158940397350993,2017,0.116626813920847,-0.93320158852143,-2.14877606648781
180,2017-09-07,"0.58888888888888891","216","ABCO",63,0.158730158730159,"DEAD",10,10,7.2,12.3,7.5,"95","red","no","intact","intact","no","yes",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",10,"216",NA,0,63,55.8,43.5,36,0.129032258064516,0.282758620689655,0.208333333333333,2016,0.205895439377086,-0.686353272980325,-1.58038681489217
